timestamp,value
2025-06-06 22:35:00,24.6
2025-06-06 01:28:00,51.2
2025-06-06 09:04:00,7.6
2025-06-06 22:49:00,
2025-06-06 23:19:00,43.7
2025-06-06 09:16:00,45.7
2025-06-06 02:09:00,54.3
2025-06-06 19:17:00,
2025-06-06 23:19:00,53.7
2025-06-06 02:38:00,20.2
2025-06-06 07:43:00,34.4
2025-06-06 15:40:00,74.8
2025-06-06 08:35:00,92
2025-06-06 13:30:00,
2025-06-06 01:48:00,35.3
2025-06-06 04:28:00,55.9
2025-06-06 22:31:00,3.1
2025-06-06 18:22:00,82
2025-06-06 10:52:00,80.7
2025-06-06 11:12:00,53.5
2025-06-06 17:36:00,88
2025-06-06 21:44:00,18.9
2025-06-06 03:57:00,5.4
2025-06-06 17:03:00,24.8
2025-06-06 04:45:00,not_a_number
2025-06-06 12:40:00,2
2025-06-06 19:11:00,30.6
2025-06-06 00:36:00,34.9
2025-06-06 10:51:00,89.7
2025-06-06 18:21:00,62.5
2025-06-06 23:36:00,61.7
2025-06-06 14:13:00,
2025-06-06 00:12:00,90.4
2025-06-06 06:54:00,34.7
2025-06-06 12:34:00,
2025-06-06 07:39:00,0.4
2025-06-06 14:32:00,2.9
2025-06-06 12:33:00,17
2025-06-06 05:35:00,5.1
2025-06-06 04:51:00,13.2
2025-06-06 15:16:00,35.8
2025-06-06 20:20:00,not_a_number
2025-06-06 22:05:00,not_a_number
2025-06-06 19:43:00,89.9
2025-06-06 20:46:00,90.1
2025-06-06 17:05:00,45
2025-06-06 07:38:00,98.4
2025-06-06 14:43:00,42.7
2025-06-06 03:22:00,52.8
2025-06-06 23:06:00,96.9
2025-06-06 02:09:00,87.9
2025-06-06 21:16:00,56.4
2025-06-06 17:04:00,57.4
2025-06-06 04:41:00,25.7
2025-06-06 01:08:00,19.3
2025-06-06 15:02:00,97.6
2025-06-06 08:55:00,36.9
2025-06-06 07:51:00,35.3
2025-06-06 07:44:00,71
2025-06-06 15:22:00,78.2
2025-06-06 05:13:00,
2025-06-06 10:22:00,77.4
2025-06-06 00:02:00,80.2
2025-06-06 16:44:00,11.3
2025-06-06 15:46:00,
2025-06-06 23:37:00,74.4
2025-06-06 14:00:00,
2025-06-06 21:37:00,17.3
2025-06-06 19:52:00,13
2025-06-06 23:43:00,21.8
2025-06-06 10:45:00,
2025-06-06 17:44:00,5.1
2025-06-06 14:39:00,57.6
2025-06-06 18:13:00,49.9
2025-06-06 15:07:00,33.2
2025-06-06 07:55:00,17.4
2025-06-06 18:03:00,1.9
2025-06-06 23:02:00,87
2025-06-06 05:49:00,54.2
2025-06-06 09:37:00,96.1
2025-06-06 17:34:00,not_a_number
2025-06-06 16:45:00,89.1
2025-06-06 19:49:00,24.7
2025-06-06 09:54:00,78.4
2025-06-06 03:23:00,
2025-06-06 02:57:00,33.9
2025-06-06 11:51:00,not_a_number
2025-06-06 15:32:00,48.1
2025-06-06 07:44:00,
2025-06-06 11:50:00,4.6
2025-06-06 12:52:00,9.8
2025-06-06 08:36:00,99
2025-06-06 06:07:00,51.7
2025-06-06 02:28:00,71.3
2025-06-06 02:58:00,65.4
2025-06-06 08:36:00,not_a_number
2025-06-06 23:08:00,64.9
2025-06-06 00:30:00,18.2
2025-06-06 04:12:00,68.5
2025-06-06 05:09:00,26.1
2025-06-06 07:02:00,4.6
2025-06-06 08:27:00,82.4
2025-06-06 19:04:00,91.9
2025-06-06 23:21:00,
2025-06-06 12:48:00,18.9
2025-06-06 13:46:00,92.3
2025-06-06 10:40:00,96.1
2025-06-06 13:11:00,37.8
2025-06-06 20:10:00,31.6
2025-06-06 11:46:00,73.3
2025-06-06 07:11:00,78.5
2025-06-06 09:01:00,65.7
2025-06-06 15:55:00,
2025-06-06 11:22:00,21.4
2025-06-06 14:01:00,0.1
2025-06-06 04:20:00,58.3
2025-06-06 19:32:00,0.2
2025-06-06 01:14:00,97.4
2025-06-06 16:59:00,82
2025-06-06 08:51:00,38.5
2025-06-06 21:31:00,39.9
2025-06-06 01:22:00,1.4
2025-06-06 21:23:00,46.8
2025-06-06 09:50:00,20.7
2025-06-06 23:16:00,64
2025-06-06 12:09:00,17.6
2025-06-06 03:14:00,
2025-06-06 10:33:00,42.5
2025-06-06 04:56:00,
2025-06-06 05:12:00,55.1
2025-06-06 04:25:00,13
2025-06-06 17:23:00,66.2
2025-06-06 14:59:00,27.9
2025-06-06 19:11:00,70.9
2025-06-06 14:21:00,10.7
2025-06-06 12:30:00,25.9
2025-06-06 16:19:00,1.9
2025-06-06 10:29:00,64
2025-06-06 20:35:00,
2025-06-06 20:43:00,75.6
2025-06-06 17:30:00,7.8
2025-06-06 02:40:00,
2025-06-06 04:45:00,35.5
2025-06-06 19:52:00,48.4
2025-06-06 18:56:00,47.8
2025-06-06 09:34:00,42.2
2025-06-06 12:05:00,55
2025-06-06 14:28:00,99.5
2025-06-06 13:43:00,57.2
2025-06-06 18:17:00,70.7
2025-06-06 11:18:00,9.3
2025-06-06 09:20:00,61.4
2025-06-06 22:19:00,
2025-06-06 20:31:00,34.6
2025-06-06 15:24:00,27.9
2025-06-06 08:14:00,33.8
2025-06-06 05:31:00,36.5
2025-06-06 11:55:00,55.6
2025-06-06 14:31:00,63
2025-06-06 14:18:00,11.9
2025-06-06 10:49:00,
2025-06-06 00:06:00,95.3
2025-06-06 05:24:00,59.6
2025-06-06 08:02:00,7.4
2025-06-06 03:42:00,26.3
2025-06-06 12:01:00,85.3
2025-06-06 00:29:00,not_a_number
2025-06-06 02:10:00,81.4
2025-06-06 02:46:00,63.7
2025-06-06 14:54:00,43.3
2025-06-06 16:52:00,74.6
2025-06-06 23:37:00,
2025-06-06 08:07:00,74
2025-06-06 19:31:00,43.5
2025-06-06 13:52:00,10.9
2025-06-06 22:34:00,92.3
2025-06-06 08:58:00,70.7
2025-06-06 07:18:00,57.2
2025-06-06 07:47:00,71.5
2025-06-06 21:26:00,50.4
2025-06-06 11:36:00,83.5
2025-06-06 22:24:00,45.6
2025-06-06 02:22:00,
2025-06-06 16:25:00,22.7
2025-06-06 15:38:00,72.5
2025-06-06 20:57:00,38
2025-06-06 22:22:00,
2025-06-06 04:29:00,40.1
2025-06-06 07:38:00,96.1
2025-06-06 02:48:00,6.7
2025-06-06 15:40:00,not_a_number
2025-06-06 04:36:00,17.8
2025-06-06 14:21:00,97.5
2025-06-06 09:13:00,12.6
2025-06-06 20:33:00,65.5
2025-06-06 15:19:00,57.2
2025-06-06 03:55:00,3.8
2025-06-06 21:52:00,83.7
2025-06-06 06:08:00,59.3
2025-06-06 14:48:00,79.2
2025-06-06 11:30:00,51.7
2025-06-06 13:30:00,49
2025-06-06 12:14:00,27.7
2025-06-06 19:27:00,
2025-06-06 14:14:00,47.5
2025-06-06 20:43:00,not_a_number
2025-06-06 08:36:00,58.1
2025-06-06 17:01:00,69
2025-06-06 22:17:00,64.3
2025-06-06 04:12:00,95.6
2025-06-06 09:04:00,not_a_number
2025-06-06 04:29:00,48.7
2025-06-06 21:06:00,87.6
2025-06-06 11:33:00,42.8
2025-06-06 14:12:00,13.9
2025-06-06 21:22:00,82.1
2025-06-06 09:42:00,73.9
2025-06-06 04:40:00,50.4
2025-06-06 12:30:00,63
2025-06-06 04:53:00,49.2
2025-06-06 20:02:00,22.5
2025-06-06 01:41:00,24.6
2025-06-06 18:04:00,20.3
2025-06-06 15:37:00,53.3
2025-06-06 03:04:00,22.1
2025-06-06 12:08:00,
2025-06-06 23:44:00,72.9
2025-06-06 18:11:00,47.1
2025-06-06 20:58:00,97.5
2025-06-06 17:42:00,93.8
2025-06-06 16:09:00,83.4
2025-06-06 11:07:00,68.5
2025-06-06 10:39:00,95.5
2025-06-06 06:47:00,72.1
2025-06-06 04:40:00,76
2025-06-06 08:20:00,96.3
2025-06-06 18:29:00,54.4
2025-06-06 20:52:00,22.1
2025-06-06 23:37:00,83.9
2025-06-06 20:50:00,99.5
2025-06-06 12:32:00,78
2025-06-06 08:50:00,23.6
2025-06-06 03:04:00,45.5
2025-06-06 01:59:00,34.6
2025-06-06 03:34:00,61.5
2025-06-06 00:26:00,34.6
2025-06-06 13:23:00,20
2025-06-06 08:04:00,85.9
2025-06-06 16:47:00,40.3
2025-06-06 16:47:00,84.7
2025-06-06 07:39:00,31.9
2025-06-06 10:23:00,70
2025-06-06 00:35:00,64.6
2025-06-06 15:32:00,88
2025-06-06 05:57:00,99.5
2025-06-06 21:04:00,36
2025-06-06 22:58:00,56.6
2025-06-06 21:29:00,
2025-06-06 18:47:00,20.5
2025-06-06 09:00:00,91.6
2025-06-06 07:44:00,90.6
2025-06-06 20:54:00,49.1
2025-06-06 09:20:00,not_a_number
2025-06-06 05:08:00,
2025-06-06 06:42:00,85.9
2025-06-06 21:57:00,97.2
2025-06-06 20:45:00,82.6
2025-06-06 01:23:00,
2025-06-06 06:13:00,48.4
2025-06-06 23:18:00,84.3
2025-06-06 06:43:00,93.1
2025-06-06 22:01:00,83.8
2025-06-06 17:07:00,74
2025-06-06 03:15:00,97.6
2025-06-06 15:21:00,21.7
2025-06-06 09:01:00,31.2
2025-06-06 04:26:00,55.4
2025-06-06 03:37:00,93.5
2025-06-06 13:16:00,42.7
2025-06-06 17:30:00,46.2
2025-06-06 10:53:00,not_a_number
2025-06-06 06:18:00,87.8
2025-06-06 04:44:00,80.4
2025-06-06 08:14:00,1
2025-06-06 04:08:00,59.8
2025-06-06 01:37:00,99.3
2025-06-06 06:55:00,55.1
2025-06-06 15:43:00,67.7
2025-06-06 05:28:00,88.8
2025-06-06 00:43:00,92.4
2025-06-06 23:38:00,69.1
2025-06-06 02:00:00,1.9
2025-06-06 08:46:00,64.9
2025-06-06 14:41:00,not_a_number
2025-06-06 17:50:00,59.2
2025-06-06 03:10:00,87.5
2025-06-06 22:08:00,20.2
2025-06-06 10:59:00,77.2
2025-06-06 07:05:00,3.6
2025-06-06 19:54:00,7
2025-06-06 17:06:00,98.7
2025-06-06 22:56:00,45.3
2025-06-06 23:09:00,not_a_number
2025-06-06 06:55:00,74.4
2025-06-06 20:33:00,47.1
2025-06-06 03:09:00,83.3
2025-06-06 04:25:00,15.3
2025-06-06 18:46:00,9
2025-06-06 04:23:00,26.4
2025-06-06 16:49:00,82.8
2025-06-06 20:48:00,90.8
2025-06-06 03:10:00,42.1
2025-06-06 02:09:00,90.7
2025-06-06 15:34:00,36.5
2025-06-06 15:09:00,69.1
2025-06-06 19:40:00,8.9
2025-06-06 21:21:00,87.7
2025-06-06 00:54:00,92.5
2025-06-06 08:14:00,15.5
2025-06-06 13:42:00,44.7
2025-06-06 23:13:00,21.4
2025-06-06 12:19:00,47
2025-06-06 11:04:00,86.7
2025-06-06 12:06:00,80
2025-06-06 06:45:00,84
2025-06-06 03:56:00,42.3
2025-06-06 03:37:00,34.4
2025-06-06 21:42:00,76.1
2025-06-06 11:42:00,37.6
2025-06-06 08:55:00,56.6
2025-06-06 22:57:00,33.1
2025-06-06 11:01:00,
2025-06-06 12:58:00,19.7
2025-06-06 01:02:00,12
2025-06-06 18:55:00,99.9
2025-06-06 14:03:00,
2025-06-06 20:52:00,59.2
2025-06-06 20:16:00,70.5
2025-06-06 04:17:00,67.4
2025-06-06 17:29:00,90
2025-06-06 02:05:00,1.2
2025-06-06 13:27:00,44.8
2025-06-06 17:25:00,
2025-06-06 03:24:00,37.7
2025-06-06 16:33:00,67
2025-06-06 07:37:00,20.2
2025-06-06 01:11:00,64.5
2025-06-06 15:56:00,78.9
2025-06-06 18:28:00,67.7
2025-06-06 16:07:00,83.5
2025-06-06 01:14:00,68.1
2025-06-06 18:51:00,39.7
2025-06-06 02:49:00,
2025-06-06 06:08:00,0.3
2025-06-06 13:02:00,51
2025-06-06 19:38:00,81.6
2025-06-06 19:58:00,17.4
2025-06-06 06:10:00,47.5
2025-06-06 23:34:00,25.7
2025-06-06 14:33:00,99.6
2025-06-06 10:30:00,
2025-06-06 06:11:00,53
2025-06-06 07:36:00,96.1
2025-06-06 00:17:00,10.8
2025-06-06 23:13:00,not_a_number
2025-06-06 22:21:00,58.1
2025-06-06 04:53:00,74.4
2025-06-06 06:49:00,66.9
2025-06-06 15:18:00,57.8
2025-06-06 05:44:00,23.2
2025-06-06 06:24:00,
2025-06-06 19:32:00,
2025-06-06 20:54:00,71.2
2025-06-06 14:16:00,34.3
2025-06-06 16:06:00,not_a_number
2025-06-06 16:32:00,75.7
2025-06-06 17:37:00,16.3
2025-06-06 11:18:00,51.1
2025-06-06 04:48:00,55.7
2025-06-06 01:42:00,48.8
2025-06-06 23:02:00,17.2
2025-06-06 03:52:00,86.7
2025-06-06 16:04:00,
2025-06-06 09:54:00,68.7
2025-06-06 12:56:00,14
2025-06-06 23:09:00,71.4
2025-06-06 22:00:00,
2025-06-06 08:31:00,36.1
2025-06-06 12:46:00,60.2
2025-06-06 12:56:00,63.2
2025-06-06 08:58:00,80.3
2025-06-06 08:09:00,61.3
2025-06-06 20:08:00,83.8
2025-06-06 04:21:00,67.5
2025-06-06 16:19:00,78.3
2025-06-06 07:05:00,70.2
2025-06-06 04:38:00,88.5
2025-06-06 20:24:00,65.9
2025-06-06 22:48:00,18.6
2025-06-06 08:26:00,
2025-06-06 09:46:00,97.7
2025-06-06 10:22:00,38.3
2025-06-06 03:00:00,30.3
2025-06-06 13:40:00,35.6
2025-06-06 22:56:00,31.3
2025-06-06 23:07:00,51.1
2025-06-06 22:22:00,80.9
2025-06-06 05:13:00,43
2025-06-06 08:51:00,80.8
2025-06-06 06:13:00,52.6
2025-06-06 19:12:00,9.4
2025-06-06 04:59:00,47.6
2025-06-06 20:05:00,6.4
2025-06-06 11:12:00,76.6
2025-06-06 11:42:00,12.3
2025-06-06 04:06:00,89.4
2025-06-06 16:48:00,
2025-06-06 16:56:00,81.9
2025-06-06 19:00:00,84
2025-06-06 12:47:00,29.5
2025-06-06 23:37:00,48.7
2025-06-06 15:41:00,16.8
2025-06-06 07:50:00,22.3
2025-06-06 15:54:00,30.6
2025-06-06 09:07:00,27.7
2025-06-06 19:07:00,69.9
2025-06-06 05:56:00,51.6
2025-06-06 17:19:00,not_a_number
2025-06-06 11:06:00,50
2025-06-06 16:57:00,
2025-06-06 02:02:00,not_a_number
2025-06-06 04:24:00,
2025-06-06 05:24:00,44.3
2025-06-06 06:03:00,27.4
2025-06-06 05:46:00,68.7
2025-06-06 15:42:00,36.1
2025-06-06 09:20:00,83.3
2025-06-06 17:43:00,69.7
2025-06-06 01:49:00,15.8
2025-06-06 16:55:00,59.5
2025-06-06 22:54:00,79.2
2025-06-06 09:55:00,35.1
2025-06-06 20:28:00,26.5
2025-06-06 09:19:00,55.9
2025-06-06 07:17:00,96.2
2025-06-06 16:11:00,61.8
2025-06-06 06:08:00,54.3
2025-06-06 01:53:00,25.7
2025-06-06 10:01:00,6.4
2025-06-06 07:42:00,19.1
2025-06-06 22:12:00,20.3
2025-06-06 17:49:00,99.8
2025-06-06 09:15:00,55.9
2025-06-06 07:46:00,
2025-06-06 07:09:00,44.8
2025-06-06 22:33:00,34.9
2025-06-06 09:09:00,35.1
2025-06-06 22:43:00,3.8
2025-06-06 00:37:00,24.5
2025-06-06 15:46:00,56.9
2025-06-06 20:25:00,14.3
2025-06-06 05:26:00,41.2
2025-06-06 09:48:00,10.5
2025-06-06 21:41:00,72.8
2025-06-06 05:22:00,not_a_number
2025-06-06 21:39:00,24.6
2025-06-06 20:00:00,24.2
2025-06-06 22:03:00,20.8
2025-06-06 06:20:00,88.6
2025-06-06 11:58:00,95.5
2025-06-06 18:55:00,5.6
2025-06-06 13:17:00,14.6
2025-06-06 02:10:00,65.6
2025-06-06 05:42:00,58.1
2025-06-06 11:30:00,27.6
2025-06-06 08:16:00,89.8
2025-06-06 13:45:00,
2025-06-06 18:09:00,1
2025-06-06 07:01:00,46.5
2025-06-06 12:33:00,76.4
2025-06-06 06:35:00,86.9
2025-06-06 16:21:00,9.9
2025-06-06 11:06:00,
2025-06-06 08:19:00,not_a_number
2025-06-06 19:47:00,
2025-06-06 03:32:00,76.5
2025-06-06 03:00:00,
2025-06-06 11:11:00,5.3
2025-06-06 07:30:00,19.4
2025-06-06 01:55:00,81.4
2025-06-06 23:58:00,15.7
2025-06-06 00:59:00,33.8
2025-06-06 03:45:00,14.4
2025-06-06 22:39:00,68.9
2025-06-06 05:16:00,61.3
2025-06-06 09:46:00,69.9
2025-06-06 01:12:00,
2025-06-06 03:40:00,59.3
2025-06-06 00:31:00,87.8
2025-06-06 03:47:00,53.7
2025-06-06 05:54:00,74.4
2025-06-06 00:27:00,
2025-06-06 07:26:00,66.6
2025-06-06 08:38:00,73.1
2025-06-06 05:21:00,42.4
2025-06-06 21:06:00,not_a_number
2025-06-06 04:08:00,59.6
2025-06-06 11:14:00,80.3
2025-06-06 14:03:00,57.6
2025-06-06 21:22:00,not_a_number
2025-06-06 02:13:00,15.4
2025-06-06 12:39:00,3.5
2025-06-06 05:47:00,
2025-06-06 14:07:00,
2025-06-06 00:01:00,46.1
2025-06-06 02:21:00,9.1
2025-06-06 08:07:00,65.5
2025-06-06 15:24:00,42.1
2025-06-06 23:20:00,42.6
2025-06-06 16:17:00,10.8
2025-06-06 06:50:00,41.1
2025-06-06 22:24:00,10.6
2025-06-06 05:21:00,98.1
2025-06-06 03:58:00,15
2025-06-06 03:50:00,48
2025-06-06 10:49:00,not_a_number
2025-06-06 03:41:00,28.4
2025-06-06 22:43:00,75.1
2025-06-06 10:15:00,44.4
2025-06-06 05:18:00,14.2
2025-06-06 05:32:00,69.6
2025-06-06 03:40:00,77.3
2025-06-06 04:00:00,4.7
2025-06-06 14:27:00,55.7
2025-06-06 04:12:00,80.1
2025-06-06 11:00:00,71.7
2025-06-06 13:17:00,77.7
2025-06-06 02:47:00,28.6
2025-06-06 17:39:00,57.9
2025-06-06 09:06:00,30.7
2025-06-06 21:28:00,
2025-06-06 21:23:00,62.9
2025-06-06 17:04:00,6.5
2025-06-06 08:01:00,
2025-06-06 12:28:00,13.1
2025-06-06 11:54:00,39.3
2025-06-06 08:08:00,22.1
2025-06-06 01:03:00,
2025-06-06 13:23:00,9.6
2025-06-06 16:10:00,
2025-06-06 15:23:00,
2025-06-06 03:51:00,77.4
2025-06-06 10:26:00,51
2025-06-06 02:17:00,27.3
2025-06-06 17:16:00,
2025-06-06 10:56:00,
2025-06-06 02:40:00,60.4
2025-06-06 11:28:00,10
2025-06-06 07:39:00,66.3
2025-06-06 06:46:00,17.9
2025-06-06 08:00:00,
2025-06-06 01:22:00,70.9
2025-06-06 09:45:00,76.7
2025-06-06 10:43:00,68.2
2025-06-06 16:06:00,66.4
2025-06-06 13:08:00,0.6
2025-06-06 18:20:00,91.3
2025-06-06 11:07:00,71.9
2025-06-06 19:03:00,6.6
2025-06-06 23:36:00,83.3
2025-06-06 22:13:00,77.8
2025-06-06 09:24:00,58.6
2025-06-06 08:05:00,35.8
2025-06-06 07:26:00,8.1
2025-06-06 16:20:00,31
2025-06-06 09:31:00,79.9
2025-06-06 16:17:00,78.5
2025-06-06 04:54:00,83.5
2025-06-06 11:07:00,59
2025-06-06 22:53:00,25.7
2025-06-06 06:07:00,
2025-06-06 19:46:00,58.6
2025-06-06 07:38:00,57
2025-06-06 23:05:00,43.3
2025-06-06 05:19:00,9.8
2025-06-06 16:16:00,90.1
2025-06-06 06:20:00,73.7
2025-06-06 08:49:00,21
2025-06-06 19:25:00,90.9
2025-06-06 13:13:00,14.2
2025-06-06 02:09:00,
2025-06-06 22:46:00,18.1
2025-06-06 00:12:00,48.3
2025-06-06 16:15:00,not_a_number
2025-06-06 09:28:00,not_a_number
2025-06-06 09:11:00,
2025-06-06 23:30:00,not_a_number
2025-06-06 06:29:00,40.7
2025-06-06 06:54:00,48.1
2025-06-06 02:21:00,1.4
2025-06-06 19:35:00,47.2
2025-06-06 23:31:00,49.6
2025-06-06 01:55:00,2.2
2025-06-06 16:09:00,98.1
2025-06-06 05:26:00,
2025-06-06 12:36:00,
2025-06-06 15:45:00,62.1
2025-06-06 00:17:00,52.1
2025-06-06 09:14:00,87.3
2025-06-06 12:20:00,94.2
2025-06-06 09:26:00,24.1
2025-06-06 19:46:00,1.6
2025-06-06 11:52:00,20.5
2025-06-06 07:32:00,not_a_number
2025-06-06 04:43:00,92
2025-06-06 18:39:00,68.2
2025-06-06 10:58:00,67.8
2025-06-06 19:30:00,84.4
2025-06-06 05:22:00,
2025-06-06 19:09:00,53
2025-06-06 21:53:00,44.9
2025-06-06 02:19:00,97.6
2025-06-06 14:51:00,16.3
2025-06-06 02:52:00,89.5
2025-06-06 11:51:00,37.1
2025-06-06 18:55:00,17.6
2025-06-06 03:01:00,74.3
2025-06-06 06:51:00,59.7
2025-06-06 01:49:00,81.6
2025-06-06 20:25:00,47.2
2025-06-06 06:13:00,5
2025-06-06 00:33:00,
2025-06-06 15:21:00,83.1
2025-06-06 06:12:00,
2025-06-06 10:34:00,0.4
2025-06-06 03:51:00,not_a_number
2025-06-06 03:03:00,43.8
2025-06-06 08:24:00,60.7
2025-06-06 23:40:00,61.5
2025-06-06 16:46:00,26.2
2025-06-06 02:25:00,not_a_number
2025-06-06 04:11:00,38.3
2025-06-06 04:31:00,83.5
2025-06-06 03:33:00,
2025-06-06 09:39:00,not_a_number
2025-06-06 12:11:00,
2025-06-06 00:19:00,not_a_number
2025-06-06 16:18:00,
2025-06-06 06:49:00,21.1
2025-06-06 21:56:00,60.8
2025-06-06 13:01:00,77.7
2025-06-06 01:13:00,95.5
2025-06-06 01:43:00,14.9
2025-06-06 00:37:00,99.3
2025-06-06 12:48:00,59.2
2025-06-06 16:49:00,15.7
2025-06-06 03:26:00,39.1
2025-06-06 19:42:00,10.4
2025-06-06 20:26:00,30.4
2025-06-06 13:34:00,45.5
2025-06-06 03:48:00,26.3
2025-06-06 18:20:00,18.1
2025-06-06 22:58:00,not_a_number
2025-06-06 19:45:00,60.1
2025-06-06 12:28:00,82.3
2025-06-06 05:25:00,81.8
2025-06-06 06:09:00,3
2025-06-06 18:46:00,57.4
2025-06-06 22:46:00,97.3
2025-06-06 01:59:00,78.2
2025-06-06 17:22:00,56.7
2025-06-06 22:51:00,not_a_number
2025-06-06 11:30:00,42.3
2025-06-06 23:02:00,52.3
2025-06-06 05:18:00,54.4
2025-06-06 18:26:00,24.6
2025-06-06 10:11:00,60.6
2025-06-06 15:17:00,22.7
2025-06-06 02:26:00,68.4
2025-06-06 04:43:00,96.1
2025-06-06 00:30:00,58.8
2025-06-06 15:17:00,28.3
2025-06-06 20:43:00,23
2025-06-06 08:36:00,48
2025-06-06 04:53:00,
2025-06-06 12:33:00,99
2025-06-06 09:09:00,62.2
2025-06-06 00:56:00,
2025-06-06 06:37:00,3.9
2025-06-06 06:16:00,1.5
2025-06-06 09:02:00,19.8
2025-06-06 10:59:00,91.2
2025-06-06 09:16:00,89.8
2025-06-06 11:42:00,41.4
2025-06-06 22:58:00,94.6
2025-06-06 19:04:00,20
2025-06-06 02:55:00,47.9
2025-06-06 20:13:00,81.4
2025-06-06 07:13:00,6.3
2025-06-06 22:57:00,71.7
2025-06-06 20:03:00,33.5
2025-06-06 12:57:00,84.7
2025-06-06 05:55:00,
2025-06-06 05:08:00,
2025-06-06 19:59:00,not_a_number
2025-06-06 18:16:00,28
2025-06-06 12:45:00,48.3
2025-06-06 12:09:00,not_a_number
2025-06-06 19:28:00,33.8
2025-06-06 11:47:00,65
2025-06-06 04:37:00,94.9
2025-06-06 19:04:00,67.6
2025-06-06 09:09:00,10.1
2025-06-06 22:19:00,54.4
2025-06-06 01:38:00,
2025-06-06 19:00:00,79.7
2025-06-06 07:23:00,36.4
2025-06-06 19:45:00,58.2
2025-06-06 11:42:00,97
2025-06-06 22:34:00,80.7
2025-06-06 13:51:00,63.7
2025-06-06 02:06:00,73.6
2025-06-06 00:42:00,69.5
2025-06-06 16:31:00,40.8
2025-06-06 13:31:00,16.4
2025-06-06 02:13:00,63
2025-06-06 05:43:00,18.1
2025-06-06 00:24:00,18.1
2025-06-06 10:17:00,85.5
2025-06-06 01:11:00,30.6
2025-06-06 12:00:00,20.1
2025-06-06 12:52:00,7.2
2025-06-06 16:04:00,59.6
2025-06-06 03:12:00,24.1
2025-06-06 10:50:00,not_a_number
2025-06-06 13:11:00,73.5
2025-06-06 22:16:00,58
2025-06-06 11:19:00,12.2
2025-06-06 19:30:00,24
2025-06-06 07:05:00,19.1
2025-06-06 05:54:00,54.6
2025-06-06 15:00:00,
2025-06-06 20:13:00,0.8
2025-06-06 19:44:00,32.2
2025-06-06 19:10:00,69.5
2025-06-06 07:21:00,16.7
2025-06-06 06:55:00,10.4
2025-06-06 05:30:00,23.9
2025-06-06 17:03:00,76.2
2025-06-06 06:04:00,36.8
2025-06-06 04:47:00,28.7
2025-06-06 00:27:00,43.5
2025-06-06 09:30:00,89.7
2025-06-06 12:05:00,77.9
2025-06-06 04:25:00,6.7
2025-06-06 23:26:00,41.4
2025-06-06 21:46:00,not_a_number
2025-06-06 02:43:00,80.3
2025-06-06 09:07:00,94.1
2025-06-06 05:06:00,12.6
2025-06-06 17:41:00,
2025-06-06 19:58:00,33.7
2025-06-06 13:41:00,64.1
2025-06-06 23:43:00,not_a_number
2025-06-06 17:19:00,61.6
2025-06-06 08:24:00,
2025-06-06 09:47:00,
2025-06-06 16:46:00,92.3
2025-06-06 05:46:00,20.5
2025-06-06 03:25:00,
2025-06-06 20:54:00,8.6
2025-06-06 20:42:00,29.6
2025-06-06 12:39:00,57.8
2025-06-06 09:11:00,73.9
2025-06-06 21:25:00,93.3
2025-06-06 22:45:00,78.9
2025-06-06 21:05:00,
2025-06-06 01:01:00,89.5
2025-06-06 12:52:00,0.8
2025-06-06 03:33:00,52.5
2025-06-06 15:07:00,83.2
2025-06-06 17:18:00,64
2025-06-06 22:10:00,28.9
2025-06-06 09:25:00,83.9
2025-06-06 19:19:00,60.3
2025-06-06 20:29:00,83.1
2025-06-06 09:54:00,21.5
2025-06-06 21:46:00,76.4
2025-06-06 11:17:00,not_a_number
2025-06-06 19:23:00,not_a_number
2025-06-06 00:29:00,9.8
2025-06-06 13:37:00,37.7
2025-06-06 00:44:00,41.5
2025-06-06 03:45:00,19.3
2025-06-06 00:49:00,71.8
2025-06-06 18:46:00,79.8
2025-06-06 01:15:00,96.4
2025-06-06 18:37:00,9.7
2025-06-06 10:44:00,59.1
2025-06-06 20:25:00,96.7
2025-06-06 21:38:00,14.2
2025-06-06 06:41:00,7.1
2025-06-06 16:16:00,23.3
2025-06-06 04:52:00,15.7
2025-06-06 02:49:00,58.3
2025-06-06 16:17:00,16.1
2025-06-06 16:35:00,38.5
2025-06-06 12:33:00,28
2025-06-06 15:26:00,58.9
2025-06-06 14:16:00,35.2
2025-06-06 16:45:00,18.8
2025-06-06 01:18:00,93.8
2025-06-06 16:29:00,69.2
2025-06-06 22:44:00,
2025-06-06 21:17:00,85.8
2025-06-06 10:35:00,77.5
2025-06-06 06:25:00,
2025-06-06 22:07:00,44.7
2025-06-06 17:49:00,71.1
2025-06-06 16:51:00,68.2
2025-06-06 18:13:00,
2025-06-06 11:56:00,not_a_number
2025-06-06 20:24:00,27.3
2025-06-06 21:49:00,96.3
2025-06-06 03:18:00,
2025-06-06 07:51:00,96.8
2025-06-06 08:20:00,not_a_number
2025-06-06 21:56:00,21.5
2025-06-06 16:31:00,41.1
2025-06-06 02:52:00,51.9
2025-06-06 04:05:00,7.3
2025-06-06 08:59:00,13.2
2025-06-06 22:13:00,71.4
2025-06-06 05:05:00,
2025-06-06 22:32:00,25.6
2025-06-06 18:45:00,67.6
2025-06-06 03:57:00,37.7
2025-06-06 16:44:00,5.9
2025-06-06 10:09:00,
2025-06-06 18:50:00,19.4
2025-06-06 07:18:00,
